Time(s),TC9/u,B1V1/u,B2V1/u
27.97,5150.23842134007,5667.470387962934,5301.47389192806
27.98,5150.23842134007,5667.470387962934,5301.47389192806
27.990000000000002,5150.23842134007,5667.470387962933,5301.47389192806
28.0,5150.23842134007,5667.470387962934,5301.47389192806
28.009999999999998,5150.23842134007,5667.470387962933,5301.47389192806
28.02,5150.23842134007,5667.470387962934,5301.47389192806
28.03,5150.23842134007,5667.470387962934,5301.47389192806
28.04,5150.23842134007,5667.470387962934,5301.47389192806
28.05,5150.23842134007,5667.470387962934,5301.47389192806
28.060000000000002,5150.23842134007,5667.470387962934,5301.47389192806
28.07,5150.23842134007,5667.470387962934,5301.47389192806
28.08,5150.23842134007,5667.470387962934,5301.47389192806
28.09,5150.23842134007,5667.470387962934,5301.47389192806
28.1,5150.23842134007,5667.470387962934,5301.47389192806
28.11,5150.23842134007,5667.470387962934,5301.47389192806
28.12,5150.23842134007,5667.470387962934,5301.47389192806
28.130000000000003,5150.23842134007,5667.470387962934,5301.47389192806
28.14,5150.23842134007,5667.470387962934,5301.47389192806
28.15,5150.23842134007,5667.470387962934,5301.47389192806
28.16,5150.23842134007,5667.470387962934,5301.47389192806
28.17,5150.23842134007,5667.470387962934,5301.47389192806
28.18,5150.23842134007,5667.470387962934,5301.47389192806
28.189999999999998,5150.23842134007,5667.470387962934,5301.47389192806
28.2,5150.23842134007,5667.470387962934,5301.47389192806
28.21,5150.23842134007,5667.470387962934,5301.47389192806
28.22,5150.23842134007,5667.470387962934,5301.47389192806
28.23,5150.23842134007,5667.470387962934,5301.47389192806
28.240000000000002,5150.23842134007,5667.470387962934,5301.47389192806
28.25,5150.23842134007,5667.470387962934,5301.47389192806
28.259999999999998,5150.23842134007,5667.470387962934,5301.47389192806
28.27,5150.23842134007,5667.470387962934,5301.47389192806
28.28,5150.23842134007,5667.470387962934,5301.47389192806
28.29,5150.23842134007,5667.470387962934,5301.47389192806
28.3,5150.23842134007,5667.470387962934,5301.47389192806
28.310000000000002,5150.23842134007,5667.470387962934,5301.47389192806
28.32,5150.23842134007,5667.470387962934,5301.47389192806
28.33,5150.23842134007,5667.470387962934,5301.47389192806
28.34,5150.23842134007,5667.470387962934,5301.47389192806
28.35,5150.23842134007,5667.470387962934,5301.47389192806
28.36,5150.23842134007,5667.470387962934,5301.47389192806
28.37,5150.23842134007,5667.470387962934,5301.47389192806
28.380000000000003,5150.23842134007,5667.470387962934,5301.47389192806
28.39,5150.23842134007,5667.470387962934,5301.47389192806
28.4,5150.23842134007,5667.470387962934,5301.47389192806
28.41,5150.23842134007,5667.470387962934,5301.47389192806
28.42,5150.23842134007,5667.470387962934,5301.47389192806
28.43,5150.23842134007,5667.470387962934,5301.47389192806
28.439999999999998,5150.23842134007,5667.470387962934,5301.47389192806
28.45,5150.23842134007,5667.470387962934,5301.47389192806
28.46,5150.23842134007,5667.470387962934,5301.47389192806
28.47,5150.23842134007,5667.470387962934,5301.47389192806
28.48,5150.23842134007,5667.470387962934,5301.47389192806
28.490000000000002,5150.23842134007,5667.470387962934,5301.47389192806
28.5,5150.23842134007,5667.470387962934,5301.47389192806
28.509999999999998,5150.23842134007,5667.470387962934,5301.47389192806
28.52,5150.23842134007,5667.470387962934,5301.47389192806
28.53,5150.23842134007,5667.470387962934,5301.47389192806
28.54,5150.23842134007,5667.470387962934,5301.47389192806
28.55,5150.23842134007,5667.470387962934,5301.47389192806
28.560000000000002,5150.23842134007,5667.470387962934,5301.47389192806
28.57,5150.23842134007,5667.470387962934,5301.47389192806
28.58,5150.23842134007,5667.470387962934,5301.47389192806
28.59,5150.23842134007,5667.470387962934,5301.47389192806
28.6,5150.23842134007,5667.470387962934,5301.47389192806
28.61,5150.23842134007,5667.470387962934,5301.47389192806
28.62,5150.23842134007,5667.470387962934,5301.47389192806
28.630000000000003,5150.23842134007,5667.470387962934,5301.47389192806
28.64,5150.23842134007,5667.470387962934,5301.47389192806
28.65,5150.23842134007,5667.470387962934,5301.47389192806
28.66,5150.23842134007,5667.470387962934,5301.47389192806
28.67,5150.23842134007,5667.470387962934,5301.47389192806
28.68,5150.23842134007,5667.470387962934,5301.47389192806
28.689999999999998,5150.23842134007,5667.470387962934,5301.47389192806
28.700000000000003,5150.23842134007,5667.470387962934,5301.47389192806
28.71,5150.23842134007,5667.470387962934,5301.47389192806
28.72,5150.23842134007,5667.470387962934,5301.47389192806
28.73,5150.23842134007,5667.470387962934,5301.47389192806
28.740000000000002,5150.23842134007,5667.470387962934,5301.47389192806
28.75,5150.23842134007,5667.470387962934,5301.47389192806
28.759999999999998,5150.23842134007,5667.470387962934,5301.47389192806
28.77,5150.23842134007,5667.470387962934,5301.47389192806
28.78,5150.23842134007,5667.470387962934,5301.47389192806
28.79,5150.23842134007,5667.470387962934,5301.47389192806
28.8,5150.23842134007,5667.470387962934,5301.47389192806
28.810000000000002,5150.23842134007,5667.470387962934,5301.47389192806
28.82,5150.23842134007,5667.470387962934,5301.47389192806
28.83,5150.23842134007,5667.470387962934,5301.47389192806
28.84,5150.23842134007,5667.470387962934,5301.47389192806
28.85,5150.23842134007,5667.470387962934,5301.47389192806
28.86,5150.23842134007,5667.470387962934,5301.47389192806
28.87,5150.23842134007,5667.470387962934,5301.47389192806
28.880000000000003,5150.23842134007,5667.470387962934,5301.47389192806
28.89,5150.23842134007,5667.470387962934,5301.47389192806
28.9,5150.23842134007,5667.470387962934,5301.47389192806
28.91,5150.23842134007,5667.470387962934,5301.47389192806
28.92,5150.23842134007,5667.470387962934,5301.47389192806
28.93,5150.23842134007,5667.470387962934,5301.47389192806
28.939999999999998,5150.23842134007,5667.470387962934,5301.47389192806
28.950000000000003,5150.23842134007,5667.470387962934,5301.47389192806
28.96,5150.23842134007,5667.470387962934,5301.47389192806
28.97,5150.23842134007,5667.470387962934,5301.47389192806
28.98,5150.23842134007,5667.470387962934,5301.47389192806
28.990000000000002,5150.23842134007,5667.470387962934,5301.47389192806
29.0,5150.23842134007,5667.470387962934,5301.47389192806
29.009999999999998,5150.23842134007,5667.470387962934,5301.47389192806
29.02,5150.23842134007,5667.470387962934,5301.47389192806
29.03,5150.23842134007,5667.470387962934,5301.47389192806
29.04,5150.23842134007,5667.470387962934,5301.47389192806
29.05,5150.23842134007,5667.470387962934,5301.47389192806
29.060000000000002,5150.23842134007,5667.470387962934,5301.47389192806
29.07,5150.23842134007,5667.470387962934,5301.47389192806
29.08,5150.23842134007,5667.470387962934,5301.47389192806
29.09,5150.23842134007,5667.470387962934,5301.47389192806
29.1,5150.23842134007,5667.470387962934,5301.47389192806
29.11,5150.23842134007,5667.470387962934,5301.47389192806
29.12,5150.23842134007,5667.470387962934,5301.47389192806
29.130000000000003,5150.23842134007,5667.470387962934,5301.47389192806
29.14,5150.23842134007,5667.470387962934,5301.47389192806
29.15,5150.23842134007,5667.470387962934,5301.47389192806
29.16,5150.23842134007,5667.470387962934,5301.47389192806
29.17,5150.23842134007,5667.470387962934,5301.47389192806
29.18,5150.23842134007,5667.470387962934,5301.47389192806
29.189999999999998,5150.23842134007,5667.470387962934,5301.47389192806
29.200000000000003,5150.23842134007,5667.470387962934,5301.47389192806
29.21,5150.23842134007,5667.470387962934,5301.47389192806
29.22,5150.23842134007,5667.470387962934,5301.47389192806
29.23,5150.23842134007,5667.470387962934,5301.47389192806
29.240000000000002,5150.23842134007,5667.470387962934,5301.47389192806
29.25,5150.23842134007,5667.470387962934,5301.47389192806
29.259999999999998,5150.23842134007,5667.470387962934,5301.47389192806
29.27,5150.23842134007,5667.470387962934,5301.47389192806
29.28,5150.23842134007,5667.470387962934,5301.47389192806
29.29,5150.23842134007,5667.470387962934,5301.47389192806
29.3,5150.23842134007,5667.470387962934,5301.47389192806
29.310000000000002,5150.23842134007,5667.470387962934,5301.47389192806
29.32,5150.23842134007,5667.470387962934,5301.47389192806
29.33,5150.23842134007,5667.470387962934,5301.47389192806
29.34,5150.23842134007,5667.470387962934,5301.47389192806
29.35,5150.23842134007,5667.470387962934,5301.47389192806
29.36,5150.23842134007,5667.470387962934,5301.47389192806
29.37,5150.23842134007,5667.470387962934,5301.47389192806
29.380000000000003,5150.23842134007,5667.470387962934,5301.47389192806
29.39,5150.23842134007,5667.470387962934,5301.47389192806
29.4,5150.23842134007,5667.470387962934,5301.47389192806
29.41,5150.23842134007,5667.470387962934,5301.47389192806
29.42,5150.23842134007,5667.470387962934,5301.47389192806
29.43,5150.23842134007,5667.470387962934,5301.47389192806
29.439999999999998,5150.23842134007,5667.470387962934,5301.47389192806
29.450000000000003,5150.23842134007,5667.470387962934,5301.47389192806
29.46,5150.23842134007,5667.470387962934,5301.47389192806
29.47,5150.23842134007,5667.470387962934,5301.47389192806
29.48,5150.23842134007,5667.470387962934,5301.47389192806
29.490000000000002,5150.23842134007,5667.470387962934,5301.47389192806
29.5,5150.23842134007,5667.470387962934,5301.47389192806
29.509999999999998,5150.23842134007,5667.470387962934,5301.47389192806
29.52,5150.23842134007,5667.470387962934,5301.47389192806
29.53,5150.23842134007,5667.470387962934,5301.47389192806
29.54,5150.23842134007,5667.470387962934,5301.47389192806
29.55,5150.23842134007,5667.470387962934,5301.47389192806
29.560000000000002,5150.23842134007,5667.470387962934,5301.47389192806
29.57,5150.23842134007,5667.470387962934,5301.47389192806
29.58,5150.23842134007,5667.470387962934,5301.47389192806
29.59,5150.23842134007,5667.470387962934,5301.47389192806
29.6,5150.23842134007,5667.470387962934,5301.47389192806
29.61,5150.23842134007,5667.470387962934,5301.47389192806
29.62,5150.23842134007,5667.470387962934,5301.47389192806
29.630000000000003,5150.23842134007,5667.470387962934,5301.47389192806
29.64,5150.23842134007,5667.470387962934,5301.47389192806
29.65,5150.23842134007,5667.470387962934,5301.47389192806
29.66,5150.23842134007,5667.470387962934,5301.47389192806
29.67,5150.23842134007,5667.470387962934,5301.47389192806
29.68,5150.23842134007,5667.470387962934,5301.47389192806
29.689999999999998,5150.23842134007,5667.470387962934,5301.47389192806
29.700000000000003,5150.23842134007,5667.470387962934,5301.47389192806
29.71,5150.23842134007,5667.470387962934,5301.47389192806
29.72,5150.23842134007,5667.470387962934,5301.47389192806
29.73,5150.23842134007,5667.470387962934,5301.47389192806
29.740000000000002,5150.23842134007,5667.470387962934,5301.47389192806
29.75,5150.23842134007,5667.470387962934,5301.47389192806
29.759999999999998,5150.23842134007,5667.470387962934,5301.47389192806
29.77,5150.23842134007,5667.470387962934,5301.47389192806
29.78,5150.23842134007,5667.470387962934,5301.47389192806
29.79,5150.23842134007,5667.470387962934,5301.47389192806
29.8,5150.23842134007,5667.470387962934,5301.47389192806
29.810000000000002,5150.23842134007,5667.470387962934,5301.47389192806
29.82,5150.23842134007,5667.470387962934,5301.47389192806
29.83,5150.23842134007,5667.470387962934,5301.47389192806
29.84,5150.23842134007,5667.470387962934,5301.47389192806
29.85,5150.23842134007,5667.470387962934,5301.47389192806
29.86,5150.23842134007,5667.470387962934,5301.47389192806
29.87,5150.23842134007,5667.470387962934,5301.47389192806
29.880000000000003,5150.23842134007,5667.470387962934,5301.47389192806
29.89,5150.23842134007,5667.470387962934,5301.47389192806
29.9,5150.23842134007,5667.470387962934,5301.47389192806
29.91,5150.23842134007,5667.470387962934,5301.47389192806
29.92,5150.23842134007,5667.470387962934,5301.47389192806
29.93,5150.23842134007,5667.470387962934,5301.47389192806
29.939999999999998,5150.23842134007,5667.470387962934,5301.47389192806
29.950000000000003,5150.23842134007,5667.470387962934,5301.47389192806
29.96,5150.23842134007,5667.470387962934,5301.47389192806
29.97,5150.23842134007,5667.470387962934,5301.47389192806
29.98,5150.23842134007,5667.470387962934,5301.47389192806
29.990000000000002,5150.23842134007,5667.470387962934,5301.47389192806
30.0,5150.23842134007,5667.470387962934,5301.47389192806
30.0,5150.23842134007,5667.470387962934,5301.47389192806
30.01,5194.849665250049,5582.905367694366,5195.005309497709
30.02,5271.8864451978125,5608.7774014313345,5232.362607904878
30.03,5301.818888193188,5627.999557493451,5256.016418462976
30.04,5316.2232077707795,5638.81193191095,5268.466512247864
30.05,5323.676331662794,5644.676421973733,5275.020675133054
30.06,5327.635412910601,5647.8432419135515,5278.51247668346
30.07,5329.763087702999,5649.556691936072,5280.389179850357
30.08,5330.913540844998,5650.486231236256,5281.40352116597
30.09,5331.537804991675,5650.991545891847,5281.953709946319
30.1,5331.877273137526,5651.266631279469,5282.252805592332
30.11,5332.062117218358,5651.416519856089,5282.4156308548545
30.12,5332.162850073773,5651.498238237731,5282.504350809018
30.13,5332.21777397786,5651.542806723134,5282.552719701451
30.14,5332.247730571742,5651.567119468524,5282.579099178815
30.15,5332.264072818115,5651.5803842853975,5282.593489300616
30.16,5332.272989155292,5651.587622086175,5282.601340300383
30.17,5332.277854302725,5651.591571528241,5282.605624057912
30.18,5332.280509075707,5651.593726689059,5282.607961548095
30.19,5332.281957755881,5651.594902758204,5282.609237077798
30.2,5332.282748300327,5651.595544546499,5282.609933129395
30.21,5332.28317970566,5651.5958947772915,5282.610312967648
30.22,5332.283415128265,5651.596085902998,5282.610520248908
30.23,5332.283543601591,5651.596190203233,5282.610633364892
30.24,5332.283613711459,5651.596247121589,5282.610695093938
30.25,5332.283651971567,5651.596278182913,5282.610728780463
30.26,5332.283672850763,5651.596295133623,5282.610747163768
30.27,5332.283684244907,5651.596304383928,5282.610757195854
30.28,5332.283690462895,5651.596309431986,5282.610762670541
30.29,5332.283693856161,5651.5963121868035,5282.610765658176
30.3,5332.28369570793,5651.596313690156,5282.610767288582
30.31,5332.283696718472,5651.596314510565,5282.610768178326
30.32,5332.283697269944,5651.596314958277,5282.610768663873
30.33,5332.283697570893,5651.5963152026,5282.6107689288465
30.34,5332.283697735126,5651.596315335933,5282.610769073447
30.35,5332.2836978247515,5651.596315408694,5282.610769152358
30.36,5332.283697873661,5651.5963154484025,5282.610769195422
30.37,5332.283697900353,5651.596315470071,5282.6107692189225
30.38,5332.283697914919,5651.596315481897,5282.610769231746
30.39,5332.283697922868,5651.596315488349,5282.610769238745
30.4,5332.283697927205,5651.596315491872,5282.610769242564
30.41,5332.283697929572,5651.596315493793,5282.610769244648
30.42,5332.283697930864,5651.596315494842,5282.610769245786
30.43,5332.283697931569,5651.596315495414,5282.610769246407
30.44,5332.283697931953,5651.596315495727,5282.610769246745
30.45,5332.283697932164,5651.596315495897,5282.61076924693
30.46,5332.283697932277,5651.59631549599,5282.610769247031
30.47,5332.283697932341,5651.59631549604,5282.610769247086
30.48,5332.283697932375,5651.596315496068,5282.610769247116
30.49,5332.283697932393,5651.596315496085,5282.610769247132
30.5,5332.283697932404,5651.596315496092,5282.610769247141
30.51,5332.283697932409,5651.5963154960955,5282.610769247147
30.52,5332.283697932412,5651.596315496098,5282.610769247149
30.53,5332.283697932414,5651.5963154961,5282.6107692471505
30.54,5332.283697932415,5651.596315496101,5282.610769247151
30.55,5332.283697932415,5651.596315496101,5282.610769247151
30.56,5332.283697932415,5651.596315496102,5282.610769247151
30.57,5332.283697932415,5651.596315496102,5282.610769247152
30.58,5332.283697932416,5651.596315496102,5282.610769247152
30.59,5332.283697932416,5651.596315496102,5282.610769247152
30.6,5332.283697932416,5651.596315496102,5282.610769247152
30.61,5332.283697932416,5651.596315496102,5282.610769247152
30.62,5332.283697932416,5651.596315496102,5282.610769247152
30.63,5332.283697932416,5651.596315496102,5282.610769247152
30.64,5332.283697932416,5651.596315496102,5282.610769247152
30.65,5332.283697932416,5651.596315496102,5282.610769247152
30.66,5332.283697932416,5651.596315496102,5282.610769247152
30.67,5332.283697932416,5651.596315496102,5282.610769247152
30.68,5332.283697932416,5651.596315496102,5282.610769247152
30.69,5332.283697932416,5651.596315496102,5282.610769247152
30.7,5332.283697932416,5651.596315496102,5282.610769247152
30.71,5332.283697932416,5651.596315496102,5282.610769247152
30.72,5332.283697932416,5651.596315496102,5282.610769247152
30.73,5332.283697932416,5651.596315496102,5282.610769247152
30.74,5332.283697932416,5651.596315496102,5282.610769247152
30.75,5332.283697932416,5651.596315496102,5282.610769247152
30.76,5332.283697932416,5651.596315496102,5282.610769247152
30.77,5332.283697932416,5651.596315496102,5282.610769247152
30.78,5332.283697932416,5651.596315496102,5282.610769247152
30.79,5332.283697932416,5651.596315496102,5282.610769247152
30.8,5332.283697932416,5651.596315496102,5282.610769247152
30.81,5332.283697932416,5651.596315496102,5282.610769247152
30.82,5332.283697932416,5651.596315496102,5282.610769247152
30.83,5332.283697932416,5651.596315496102,5282.610769247152
30.84,5332.283697932416,5651.596315496102,5282.610769247152
30.85,5332.283697932416,5651.596315496102,5282.610769247152
30.86,5332.283697932416,5651.596315496102,5282.610769247152
30.87,5332.283697932416,5651.596315496102,5282.610769247152
30.88,5332.283697932416,5651.596315496102,5282.610769247152
30.89,5332.283697932416,5651.596315496102,5282.610769247152
30.9,5332.283697932416,5651.596315496102,5282.610769247152
30.91,5332.283697932416,5651.596315496102,5282.610769247152
30.92,5332.283697932416,5651.596315496102,5282.610769247152
30.93,5332.283697932416,5651.596315496102,5282.610769247152
30.94,5332.283697932416,5651.596315496102,5282.610769247152
30.95,5332.283697932416,5651.596315496102,5282.610769247152
30.96,5332.283697932416,5651.596315496102,5282.610769247152
30.97,5332.283697932416,5651.596315496102,5282.610769247152
30.98,5332.283697932416,5651.596315496102,5282.610769247152
30.99,5332.283697932416,5651.596315496102,5282.610769247152
31.0,5332.283697932416,5651.596315496102,5282.610769247152
31.01,5332.283697932416,5651.596315496102,5282.610769247152
31.02,5332.283697932416,5651.596315496102,5282.610769247152
31.03,5332.283697932416,5651.596315496102,5282.610769247152
31.04,5332.283697932416,5651.596315496102,5282.610769247152
31.05,5332.283697932416,5651.596315496102,5282.610769247152
31.06,5332.283697932416,5651.596315496102,5282.610769247152
31.07,5332.283697932416,5651.596315496102,5282.610769247152
31.08,5332.283697932416,5651.596315496102,5282.610769247152
31.09,5332.283697932416,5651.596315496102,5282.610769247152
31.1,5332.283697932416,5651.596315496102,5282.610769247152
31.11,5332.283697932416,5651.596315496102,5282.610769247152
31.12,5332.283697932416,5651.596315496102,5282.610769247152
31.13,5332.283697932416,5651.596315496102,5282.610769247152
31.14,5332.283697932416,5651.596315496102,5282.610769247152
31.15,5332.283697932416,5651.596315496102,5282.610769247152
31.16,5332.283697932416,5651.596315496102,5282.610769247152
31.17,5332.283697932416,5651.596315496102,5282.610769247152
31.18,5332.283697932416,5651.596315496102,5282.610769247152
31.19,5332.283697932416,5651.596315496102,5282.610769247152
31.2,5332.283697932416,5651.596315496102,5282.610769247152
31.21,5332.283697932416,5651.596315496102,5282.610769247152
31.22,5332.283697932416,5651.596315496102,5282.610769247152
31.23,5332.283697932416,5651.596315496102,5282.610769247152
31.24,5332.283697932416,5651.596315496102,5282.610769247152
31.25,5332.283697932416,5651.596315496102,5282.610769247152
31.26,5332.283697932416,5651.596315496102,5282.610769247152
31.27,5332.283697932416,5651.596315496102,5282.610769247152
31.28,5332.283697932416,5651.596315496102,5282.610769247152
31.29,5332.283697932416,5651.596315496102,5282.610769247152
31.3,5332.283697932416,5651.596315496102,5282.610769247152
31.31,5332.283697932416,5651.596315496102,5282.610769247152
31.32,5332.283697932416,5651.596315496102,5282.610769247152
31.33,5332.283697932416,5651.596315496102,5282.610769247152
31.34,5332.283697932416,5651.596315496102,5282.610769247152
31.35,5332.283697932416,5651.596315496102,5282.610769247152
31.36,5332.283697932416,5651.596315496102,5282.610769247152
31.37,5332.283697932416,5651.596315496102,5282.610769247152
31.38,5332.283697932416,5651.596315496102,5282.610769247152
31.39,5332.283697932416,5651.596315496102,5282.610769247152
31.4,5332.283697932416,5651.596315496102,5282.610769247152
31.41,5332.283697932416,5651.596315496102,5282.610769247152
31.42,5332.283697932416,5651.596315496102,5282.610769247152
31.43,5332.283697932416,5651.596315496102,5282.610769247152
31.44,5332.283697932416,5651.596315496102,5282.610769247152
31.45,5332.283697932416,5651.596315496102,5282.610769247152
31.46,5332.283697932416,5651.596315496102,5282.610769247152
31.47,5332.283697932416,5651.596315496102,5282.610769247152
31.48,5332.283697932416,5651.596315496102,5282.610769247152
31.49,5332.283697932416,5651.596315496102,5282.610769247152
31.5,5332.283697932416,5651.596315496102,5282.610769247152
31.51,5332.283697932416,5651.596315496102,5282.610769247152
31.52,5332.283697932416,5651.596315496102,5282.610769247152
31.53,5332.283697932416,5651.596315496102,5282.610769247152
31.54,5332.283697932416,5651.596315496102,5282.610769247152
31.55,5332.283697932416,5651.596315496102,5282.610769247152
31.56,5332.283697932416,5651.596315496102,5282.610769247152
31.57,5332.283697932416,5651.596315496102,5282.610769247152
31.58,5332.283697932416,5651.596315496102,5282.610769247152
31.59,5332.283697932416,5651.596315496102,5282.610769247152
31.6,5332.283697932416,5651.596315496102,5282.610769247152
31.61,5332.283697932416,5651.596315496102,5282.610769247152
31.62,5332.283697932416,5651.596315496102,5282.610769247152
31.63,5332.283697932416,5651.596315496102,5282.610769247152
31.64,5332.283697932416,5651.596315496102,5282.610769247152
31.65,5332.283697932416,5651.596315496102,5282.610769247152
31.66,5332.283697932416,5651.596315496102,5282.610769247152
31.67,5332.283697932416,5651.596315496102,5282.610769247152
31.68,5332.283697932416,5651.596315496102,5282.610769247152
31.69,5332.283697932416,5651.596315496102,5282.610769247152
31.7,5332.283697932416,5651.596315496102,5282.610769247152
31.71,5332.283697932416,5651.596315496102,5282.610769247152
31.72,5332.283697932416,5651.596315496102,5282.610769247152
31.73,5332.283697932416,5651.596315496102,5282.610769247152
31.74,5332.283697932416,5651.596315496102,5282.610769247152
31.75,5332.283697932416,5651.596315496102,5282.610769247152
31.76,5332.283697932416,5651.596315496102,5282.610769247152
31.77,5332.283697932416,5651.596315496102,5282.610769247152
31.78,5332.283697932416,5651.596315496102,5282.610769247152
31.79,5332.283697932416,5651.596315496102,5282.610769247152
31.8,5332.283697932416,5651.596315496102,5282.610769247152
31.81,5332.283697932416,5651.596315496102,5282.610769247152
31.82,5332.283697932416,5651.596315496102,5282.610769247152
31.83,5332.283697932416,5651.596315496102,5282.610769247152
31.84,5332.283697932416,5651.596315496102,5282.610769247152
31.85,5332.283697932416,5651.596315496102,5282.610769247152
31.86,5332.283697932416,5651.596315496102,5282.610769247152
31.87,5332.283697932416,5651.596315496102,5282.610769247152
31.88,5332.283697932416,5651.596315496102,5282.610769247152
31.89,5332.283697932416,5651.596315496102,5282.610769247152
31.9,5332.283697932416,5651.596315496102,5282.610769247152
31.91,5332.283697932416,5651.596315496102,5282.610769247152
31.92,5332.283697932416,5651.596315496102,5282.610769247152
31.93,5332.283697932416,5651.596315496102,5282.610769247152
31.94,5332.283697932416,5651.596315496102,5282.610769247152
31.95,5332.283697932416,5651.596315496102,5282.610769247152
31.96,5332.283697932416,5651.596315496102,5282.610769247152
31.97,5332.283697932416,5651.596315496102,5282.610769247152
31.98,5332.283697932416,5651.596315496102,5282.610769247152
31.99,5332.283697932416,5651.596315496102,5282.610769247152
32.0,5332.283697932416,5651.596315496102,5282.610769247152
32.01,5332.283697932416,5651.596315496102,5282.610769247152
32.02,5332.283697932416,5651.596315496102,5282.610769247152
32.03,5332.283697932416,5651.596315496102,5282.610769247152
32.04,5332.283697932416,5651.596315496102,5282.610769247152
32.05,5332.283697932416,5651.596315496102,5282.610769247152
32.06,5332.283697932416,5651.596315496102,5282.610769247152
32.07,5332.283697932416,5651.596315496102,5282.610769247152
32.08,5332.283697932416,5651.596315496102,5282.610769247152
32.09,5332.283697932416,5651.596315496102,5282.610769247152
32.1,5332.283697932416,5651.596315496102,5282.610769247152
32.11,5332.283697932416,5651.596315496102,5282.610769247152
32.12,5332.283697932416,5651.596315496102,5282.610769247152
32.13,5332.283697932416,5651.596315496102,5282.610769247152
32.14,5332.283697932416,5651.596315496102,5282.610769247152
32.15,5332.283697932416,5651.596315496102,5282.610769247152
32.16,5332.283697932416,5651.596315496102,5282.610769247152
32.17,5332.283697932416,5651.596315496102,5282.610769247152
32.18,5332.283697932416,5651.596315496102,5282.610769247152
32.19,5332.283697932416,5651.596315496102,5282.610769247152
32.2,5332.283697932416,5651.596315496102,5282.610769247152
32.21,5332.283697932416,5651.596315496102,5282.610769247152
32.22,5332.283697932416,5651.596315496102,5282.610769247152
32.23,5332.283697932416,5651.596315496102,5282.610769247152
32.24,5332.283697932416,5651.596315496102,5282.610769247152
32.25,5332.283697932416,5651.596315496102,5282.610769247152
32.26,5332.283697932416,5651.596315496102,5282.610769247152
32.27,5332.283697932416,5651.596315496102,5282.610769247152
32.28,5332.283697932416,5651.596315496102,5282.610769247152
32.29,5332.283697932416,5651.596315496102,5282.610769247152
32.3,5332.283697932416,5651.596315496102,5282.610769247152
32.31,5332.283697932416,5651.596315496102,5282.610769247152
32.32,5332.283697932416,5651.596315496102,5282.610769247152
32.33,5332.283697932416,5651.596315496102,5282.610769247152
32.34,5332.283697932416,5651.596315496102,5282.610769247152
32.35,5332.283697932416,5651.596315496102,5282.610769247152
32.36,5332.283697932416,5651.596315496102,5282.610769247152
32.37,5332.283697932416,5651.596315496102,5282.610769247152
32.38,5332.283697932416,5651.596315496102,5282.610769247152
32.39,5332.283697932416,5651.596315496102,5282.610769247152
32.4,5332.283697932416,5651.596315496102,5282.610769247152
32.41,5332.283697932416,5651.596315496102,5282.610769247152
32.42,5332.283697932416,5651.596315496102,5282.610769247152
32.43,5332.283697932416,5651.596315496102,5282.610769247152
32.44,5332.283697932416,5651.596315496102,5282.610769247152
32.45,5332.283697932416,5651.596315496102,5282.610769247152
32.46,5332.283697932416,5651.596315496102,5282.610769247152
32.47,5332.283697932416,5651.596315496102,5282.610769247152
32.48,5332.283697932416,5651.596315496102,5282.610769247152
32.49,5332.283697932416,5651.596315496102,5282.610769247152
32.5,5332.283697932416,5651.596315496102,5282.610769247152
32.51,5332.283697932416,5651.596315496102,5282.610769247152
32.52,5332.283697932416,5651.596315496102,5282.610769247152
32.53,5332.283697932416,5651.596315496102,5282.610769247152
32.54,5332.283697932416,5651.596315496102,5282.610769247152
32.55,5332.283697932416,5651.596315496102,5282.610769247152
32.56,5332.283697932416,5651.596315496102,5282.610769247152
32.57,5332.283697932416,5651.596315496102,5282.610769247152
32.58,5332.283697932416,5651.596315496102,5282.610769247152
32.59,5332.283697932416,5651.596315496102,5282.610769247152
32.6,5332.283697932416,5651.596315496102,5282.610769247152
32.61,5332.283697932416,5651.596315496102,5282.610769247152
32.62,5332.283697932416,5651.596315496102,5282.610769247152
32.63,5332.283697932416,5651.596315496102,5282.610769247152
32.64,5332.283697932416,5651.596315496102,5282.610769247152
32.65,5332.283697932416,5651.596315496102,5282.610769247152
32.66,5332.283697932416,5651.596315496102,5282.610769247152
32.67,5332.283697932416,5651.596315496102,5282.610769247152
32.68,5332.283697932416,5651.596315496102,5282.610769247152
32.69,5332.283697932416,5651.596315496102,5282.610769247152
32.7,5332.283697932416,5651.596315496102,5282.610769247152
32.71,5332.283697932416,5651.596315496102,5282.610769247152
32.72,5332.283697932416,5651.596315496102,5282.610769247152
32.73,5332.283697932416,5651.596315496102,5282.610769247152
32.74,5332.283697932416,5651.596315496102,5282.610769247152
32.75,5332.283697932416,5651.596315496102,5282.610769247152
32.76,5332.283697932416,5651.596315496102,5282.610769247152
32.77,5332.283697932416,5651.596315496102,5282.610769247152
32.78,5332.283697932416,5651.596315496102,5282.610769247152
32.79,5332.283697932416,5651.596315496102,5282.610769247152
32.8,5332.283697932416,5651.596315496102,5282.610769247152
32.81,5332.283697932416,5651.596315496102,5282.610769247152
32.82,5332.283697932416,5651.596315496102,5282.610769247152
32.83,5332.283697932416,5651.596315496102,5282.610769247152
32.84,5332.283697932416,5651.596315496102,5282.610769247152
32.85,5332.283697932416,5651.596315496102,5282.610769247152
32.86,5332.283697932416,5651.596315496102,5282.610769247152
